	faith_pd
10317.000059896.25853	16.23715
10317.000050495.46739	7.83763
10317.000065304.25370	17.55979
10317.000016258.2921	19.97437
10317.000046966.4033	14.044189999999999
10317.000051560.7852	21.20387
10317.000039937.25501	17.18636
10317.000054025.25370	14.634520000000002
10317.000006037.2905	14.35426
10317.000047615.48742	15.27368
10317.000023807.4016	17.16366
10317.000076310.48742	14.50014
10317.000033114.32981	22.657960000000003
10317.000066818.50470	17.185069999999996
10317.000050427.46739	12.105500000000001
10317.000007124.2823	13.123400000000002
10317.000076215.42299	19.454210000000003
10317.000041667.25853	14.22916
10317.000068337.41931	19.04594
10317.000082669.42298	19.18117
10317.000076005.56079	9.567089999999999
10317.000058886.53379	19.84853
10317.000003879.2948	14.56269
10317.000089508.48742	15.70834
10317.000033657.25501	10.796219999999998
10317.000065910.25853	14.149459999999998
10317.000013732.2917	9.35437
10317.000036079.25501	18.586190000000002
10317.000087136.53379	22.027579999999997
10317.000065812.25498	19.75223
10317.000014795.2926	17.5791
10317.000014592.2917	8.22129
10317.000029625.26531	11.78455
10317.000093073.53379	10.335830000000001
10317.000002490.2905	13.438379999999999
10317.000071973.31503	12.92796
10317.000079085.56187	12.99001
10317.000059878.50470	15.667479999999998
10317.000038256.26484	13.51205
10317.000027362.3022	15.836660000000002
10317.000046921.4033	10.82351
10317.000022022.3020	9.47407
10317.000050378.46739	18.012040000000002
10317.000097774.54638	6.4997300000000005
10317.000003146.2907	15.232040000000001
10317.000071929.30606	16.787100000000002
10317.000012453.32954	15.89876
10317.000021342.3018	11.270330000000001
10317.000040178.4583	17.00468
10317.000058810.33800	12.39456
10317.000071850.45578	22.92647
10317.000082576.45578	5.232560000000001
10317.000014483.2913	11.536759999999997
10317.000099167.56187	15.484080000000002
10317.000031934.3099	13.264109999999999
10317.000097895.56187	20.43175
10317.000021333.3018	14.42507
10317.000050935.46739	6.09678
10317.000068377.25853	14.93683
10317.000060283.41931	15.521389999999998
10317.000014305.2917	15.62863
10317.000053491.7852	15.953
10317.000001546.2905	17.94375
10317.000006135.2905	16.86677
10317.000002492.2905	16.540309999999998
10317.000023540.3099	22.481699999999996
10317.000087682.48742	16.14895
10317.000026498.3516	14.896169999999998
10317.000073599.50470	11.246929999999999
10317.000048345.4491	11.79673
10317.000020616.3018	13.191690000000001
10317.000039671.25862	13.54985
10317.000089348.51570	19.75341
10317.000082914.48742	15.303369999999996
10317.000028821.2982	22.284869999999998
10317.000065681.25853	16.10184
10317.000071853.42298	10.597430000000001
10317.000031099.4583	8.977939999999998
10317.000004953.2960	9.84768
10317.000041281.3516	16.09617
10317.000034159.25370	13.80299
10317.000052309.4491	8.714130000000003
10317.000072591.53379	21.82544
10317.000006071.2905	14.333619999999998
10317.000030344.2982	13.87491
10317.000083055.48742	14.934199999999999
10317.000042821.25370	13.23675
10317.000006040.2932	12.73071
10317.000036867.3516	13.250020000000001
10317.000027574.3020	14.39397
10317.000046434.25853	14.623449999999998
10317.000031065.2982	18.34832
10317.000047039.4033	14.304209999999998
10317.000097307.56079	12.71504
10317.000046446.25853	17.65202
10317.000067320.53379	17.85659
10317.000046881.4033	15.268669999999998
10317.000023748.4016	20.193149999999996
10317.000047428.4016	16.799039999999998
10317.000033073.3516	12.56196
10317.000063316.26480	11.42182
10317.000013576.2911	14.53754
10317.000063446.26480	34.09793
10317.000067784.26479	16.154
10317.000067749.26479	17.745060000000002
10317.000036434.26484	9.92517
10317.000033079.4491	24.67542
10317.000004928.2907	9.844689999999998
10317.000069877.50470	20.097199999999997
10317.000072569.33800	11.4721
10317.000011943.2923	15.841879999999998
10317.000013237.2911	11.71064
10317.000022558.3018	18.77987
10317.000023557.3099	12.923530000000001
10317.000039572.25853	10.643059999999998
10317.000069707.26478	20.36387
10317.000063004.25370	14.289550000000002
10317.000015045.3098	18.334709999999998
10317.000073387.50470	12.09287
10317.000067505.26479	12.616130000000004
10317.000015594.2923	19.677599999999998
10317.000037532.3099	17.975849999999998
10317.000049934.7852	9.679739999999999
10317.000068176.26478	14.88108
10317.000069795.42298	11.5242
10317.000004670.2946	18.9823
10317.000082671.42298	14.9878
10317.000038085.4016	14.262179999999997
10317.000097489.56079	11.58144
10317.000073539.41931	13.932650000000002
10317.000090180.48742	8.53479
10317.000053354.25501	11.85534
10317.000021590.2988	14.48105
10317.000097947.56187	13.693749999999998
10317.000020049.2988	10.15713
10317.000004938.26478	9.629479999999997
10317.000071950.31503	8.11096
10317.000069388.26478	15.281529999999998
10317.000058358.25370	16.18084
10317.000069259.30606	6.90999
10317.000065656.25853	12.66709
10317.000032840.3516	12.10559
10317.000099198.56079	8.46931
10317.000022048.2988	10.02636
10317.000036207.41931	7.198080000000001
10317.000079771.42298	9.079489999999998
10317.000092793.54638	7.192129999999999
10317.000063220.26480	20.37028
10317.000039807.3516	12.27571
10317.000086639.51570	20.107239999999997
10317.000072302.42298	13.379629999999999
10317.000003842.2909	18.60049
10317.000005080.2946	18.3064
10317.000076628.48742	15.67366
10317.000067542.26479	16.344190000000005
10317.000004936.30606	9.141509999999998
10317.000068828.26480	16.26802
10317.000026506.3022	16.293219999999998
10317.000096889.62401	7.93009
10317.000076493.53379	4.73205
10317.000069410.31503	9.552629999999999
10317.000063066.25370	17.166829999999997
10317.000041736.26484	15.02973
10317.000022623.3018	9.02058
10317.000031202.3099	14.049309999999998
10317.000084434.42298	14.756330000000002
10317.000011335.2932	17.3655
10317.000042602.4016	17.38891
10317.000046869.4033	15.201089999999999
10317.000022150.2988	11.75672
10317.000062301.45578	7.473380000000001
10317.000027324.3022	13.80916
10317.000023059.4583	15.966080000000002
10317.000012918.2911	18.108629999999998
10317.000050032.7852	22.39568
10317.000037976.32981	14.43445
10317.000002320.2960	5.641400000000001
10317.000002304.2948	9.217079999999997
10317.000047408.25501	8.79685
10317.000007234.26483	14.903320000000003
10317.000001908.2946	10.076619999999998
10317.000050607.46739	9.065380000000001
10317.000074446.50470	11.461429999999996
10317.000074428.50470	11.325560000000001
10317.000006048.2932	12.801910000000001
10317.000023008.3020	9.190990000000001
10317.000026615.3022	15.7883
10317.000049942.26478	6.1953499999999995
10317.000046575.4033	12.18076
10317.000015208.2919	15.58735
10317.000012163.2921	12.855109999999998
10317.000042692.25370	19.34105
10317.000007390.26485	11.65247
10317.000065775.25853	19.903339999999996
10317.000054009.30606	11.20787
10317.000005289.2960	11.07892
10317.000051142.25370	10.668460000000001
10317.000038022.26484	15.768099999999999
10317.000003008.30606	14.636520000000003
10317.000042655.7852	20.82539
10317.000002147.2948	12.732619999999997
10317.000033427.26478	17.13544
10317.000016405.2923	15.511840000000003
10317.000092899.54638	15.99419
10317.000040394.3516	14.09374
10317.000068007.26479	16.142460000000003
10317.000046931.4033	15.243390000000002
10317.000002769.3018	4.41509
10317.000001620.2917	7.552599999999999
10317.000013587.2919	15.364899999999999
10317.000020681.2988	17.171739999999996
10317.000016234.2921	20.66655
10317.000015074.2921	17.33907
10317.000037485.3099	19.88766
10317.000030061.2982	13.89871
10317.000020481.3098	15.680299999999999
10317.000032621.3516	21.80048
10317.000099109.56187	16.62575
10317.000013430.2911	13.83756
10317.000069710.26478	10.460259999999998
10317.000031439.2982	13.05839
10317.000084622.42298	16.102909999999998
10317.000009405.2932	17.770799999999998
10317.000027351.4583	10.21532
10317.000070808.33800	15.762239999999997
10317.000050606.46739	8.32664
10317.000074141.42298	10.77055
10317.000023840.3018	6.608009999999999
10317.000012337.2932	13.88251
10317.000065490.31503	18.46051
10317.000010565.2919	13.790059999999999
10317.000076739.53379	14.61188
10317.000079835.54638	7.343620000000001
10317.000050392.46739	22.376409999999993
10317.000005066.2960	14.43879
10317.000058819.26478	6.212179999999998
10317.000050571.46739	4.40409
10317.000005577.4583	18.794939999999993
10317.000097065.62401	9.54837
10317.000023835.2988	12.570229999999999
10317.000089987.51570	11.573099999999998
10317.000054053.25862	18.153060000000004
10317.000017171.2926	17.76268
10317.000058624.25862	8.12874
10317.000079134.51570	17.789330000000003
10317.000065621.25498	20.49444
10317.000092778.54638	7.948030000000001
10317.000033478.32981	12.007370000000002
10317.000091042.56079	15.398510000000002
10317.000050332.54638	6.51372
10317.000014381.2982	16.59144
10317.000022343.2988	15.666549999999999
10317.000017324.2926	16.480410000000003
10317.000002805.2948	8.83273
10317.000054325.7852	12.07293
10317.000072193.50470	11.71869
10317.000030438.3516	11.05083
10317.000052341.26531	9.080440000000001
10317.000005655.2946	15.37799
10317.000012460.32954	32.79809
10317.000053315.25501	11.63778
10317.000084526.42298	15.69302
10317.000033803.2982	14.42989
10317.000074203.42299	21.732019999999995
10317.000059931.25862	16.064020000000003
10317.000023523.3099	18.23028
10317.000010896.2909	8.54702
10317.000067658.26479	17.88783
10317.000036451.3098	12.139289999999999
10317.000052039.51570	14.884809999999998
10317.000070783.45578	18.482760000000003
10317.000016742.2921	17.07499
10317.000018302.2921	13.81892
10317.000076290.48742	12.2491
10317.000072009.50470	13.70357
10317.000097258.54638	12.20502
10317.000046615.4033	7.44447
10317.000069364.31503	15.67167
10317.000068631.51570	15.537900000000002
10317.000004213.2909	16.06076
10317.000102739.62401	8.811269999999999
10317.000009465.2917	11.4645
10317.000097156.62401	8.676029999999999
10317.000082677.42298	9.89024
10317.000002082.2960	10.750549999999999
10317.000071463.45578	20.09519
10317.000006880.2907	8.01271
10317.000073424.50470	9.608799999999999
10317.000008959A.2946	18.111909999999998
10317.000003489.2988	14.983600000000001
10317.000016186.2921	13.621680000000001
10317.000011077.2932	13.919229999999997
10317.000023924.3018	11.21159
10317.000027356.4583	15.315259999999999
10317.000050245.25501	12.416819999999996
10317.000012592.32954	8.77616
10317.000049843.25501	10.236880000000001
10317.000050492.46739	15.43867
10317.000015929.2988	11.93265
10317.000065489.31503	20.598119999999998
10317.000070723.30606	17.604020000000002
10317.000038416.3099	12.6399
10317.000022191.3022	14.641839999999998
10317.000016265.2921	23.354820000000004
10317.000031029.3099	7.45125
10317.000065434.50470	5.579739999999999
10317.000007639.2932	15.51306
10317.000014198.2917	17.125790000000002
10317.000058379.25370	13.9389
10317.000032743.25501	16.43185
10317.000067772.26479	10.58018
10317.000036893.3516	11.436670000000001
10317.000067928.30606	26.93786
10317.000063566.25853	21.11064
10317.000027729.2982	8.01472
10317.000063427.26480	20.495910000000002
10317.000016722.2921	15.547379999999999
10317.000023391.3020	11.59801
10317.000026440.3020	9.85061
10317.000027737.4021	15.567409999999999
10317.000091040.53379	11.90276
10317.000102658.62401	16.59865
10317.000071589.30606	18.72187
10317.000058942.30606	16.80791
10317.000047143.4491	13.73208
10317.000079405.42298	16.22654
10317.000008964.2909	17.76903
10317.000003649.2948	17.31472
10317.000007320.26485	12.38149
10317.000012518.26483	31.04454
10317.000016403.3020	10.789609999999998
10317.000003900.2946	11.7412
10317.000074232.45578	13.63917
10317.000059922.25853	19.094250000000002
10317.000001551.2948	16.584819999999997
10317.000039701.25498	16.059829999999998
10317.000022298.25853	7.408769999999999
10317.000067572.30606	14.786489999999999
10317.000058698.30606	8.543890000000001
10317.000002172.2960	16.483729999999998
10317.000083022.48742	17.95064
10317.000041630.3516	15.1314
10317.000050663.46739	10.74011
10317.000028876.3020	8.429839999999999
10317.000014204.2982	17.27716
10317.000059936.26478	15.540299999999998
10317.000010898.2911	15.500640000000002
10317.000046279.26481	21.575999999999997
10317.000068088.30606	15.54037
10317.000001118.2948	14.571299999999999
10317.000072106.45578	9.62257
10317.000030508.26484	16.530260000000002
10317.000015042.2988	17.38259
10317.000032650.7852	22.12078
10317.000031373.25862	10.98661
10317.000017112.3020	6.90062
10317.000011260.2917	11.408579999999999
10317.000047319.53347	8.51202
10317.000041334.25370	16.406599999999997
10317.000038118.26484	17.042559999999998
10317.000033471.26484	11.98718
10317.000028866.26484	13.950679999999998
10317.000023578.25370	11.39413
10317.000071567.45578	17.882679999999997
10317.000069044.26480	15.956139999999998
10317.000007615.26485	16.260030000000004
10317.000076454.51570	11.779780000000002
10317.000069290.31503	13.38294
10317.000020567.2988	14.854479999999999
10317.000021325.3018	8.241819999999999
10317.000017658.2923	11.67743
10317.000039520.25370	10.814879999999999
10317.000018030.2988	15.74214
10317.000017084.3020	12.09911
10317.000101111.56187	12.170520000000003
10317.000047606.7852	12.033560000000001
10317.000020495.2988	18.774360000000005
10317.000002890.2988	20.1116
10317.000012048.2917	11.063320000000003
10317.000031912.4583	13.262129999999997
10317.000038200.4016	5.26279
10317.000032963.26484	18.02615
10317.000073338.31503	15.822619999999999
10317.000052008.7852	18.231609999999996
10317.000078798.41931	11.50523
10317.000007679.2909	15.110080000000002
10317.000026607.3018	10.644589999999999
10317.000031497.4021	14.925879999999998
10317.000023256.3018	15.20219
10317.000022478.3099	12.388179999999998
10317.000009566.2907	7.684630000000001
10317.000002735.2907	14.42503
10317.000013655.2917	14.63711
10317.000038171.25501	19.85416
10317.000023664.45578	7.09752
10317.000046287.4016	15.352790000000002
10317.000023720.30606	4.8197800000000015
10317.000089648.56187	11.690419999999998
10317.000076678.54638	14.950819999999998
10317.000086657.51570	19.880509999999997
10317.000091064.52698	20.108790000000003
10317.000022931.3022	14.41068
10317.000074543.42299	11.101600000000001
10317.000036977.3099	18.3663
10317.000097767.54638	9.13364
10317.000047781.25501	5.352639999999999
10317.000007179.2917	17.272499999999997
10317.000063348.26480	8.247119999999999
10317.000065743.25853	13.897389999999998
10317.000012435.26485	4.72765
10317.000092671.54638	13.61991
10317.000013243.3020	17.82798
10317.000016716.2921	15.192219999999999
10317.000001278.2948	9.252849999999999
10317.000050483.46739	34.091339999999995
10317.000030430.25370	14.672269999999997
10317.000026652.2982	16.3658
10317.000029508.3099	22.459030000000002
10317.000048390.26484	25.68858
10317.000009179.2932	21.333099999999998
10317.000004952.2946	15.612470000000002
10317.000002850.2948	15.05791
10317.000058480.7852	15.487130000000002
10317.000009549.2909	20.172259999999998
10317.000097980.54638	14.090390000000003
10317.000065606.25498	19.164530000000003
10317.000030720.3516	17.13228
10317.000015069.2988	12.732169999999998
10317.000022500.50470	6.316470000000001
10317.000031859.3099	11.697429999999999
10317.000016205.2921	12.25134
10317.000023549.3098	19.343819999999997
10317.000007681.2926	11.900030000000003
10317.000001929.2932	14.853950000000001
10317.000093554.56079	12.96006
10317.000005989.2905	15.948479999999998
10317.000037982.32981	21.26698
10317.000067094.30606	16.23422
10317.000074517.51570	8.596060000000001
10317.000040007.3516	10.81528
10317.000004773.2946	7.948239999999999
10317.000084268.42298	11.93092
10317.000089747.62401	18.327920000000002
10317.000073553.50470	8.593679999999999
10317.000012275.2913	14.866579999999999
10317.000043064.4016	10.587200000000001
10317.000074765.53379	13.332080000000001
10317.000074138.50470	12.923470000000002
10317.000033495.26484	11.581030000000002
10317.000040336.31503	15.590549999999999
10317.000004148.2907	17.81392
10317.000090532.52698	8.42409
10317.000011143.2923	15.178519999999999
10317.000001312.2948	10.255479999999999
10317.000041256.3516	16.071060000000003
10317.000038302.26484	18.924289999999996
10317.000063328.26480	3.9413600000000004
10317.000012690.26483	9.64471
10317.000084363.42298	12.84164
10317.000030592.26531	10.245940000000001
10317.000068199.26480	14.2332
10317.000067618.26479	17.96199
10317.000005063.2905	16.93894
10317.000017109.3020	14.763660000000002
10317.000017205.2926	20.625329999999998
10317.000007330.26485	13.203339999999997
10317.000001936.2923	12.86734
10317.000067645.26479	12.696060000000001
10317.000054116.25862	17.13814
10317.000098674.54638	18.605999999999998
10317.000007239.26483	9.45804
10317.000067556.26479	10.69454
10317.000058801.26478	15.93984
10317.000059105.26531	17.29448
10317.000071942.30606	10.0843
10317.000002081.2960	23.43792
10317.000047853.53347	17.46745
10317.000029437.2982	18.27625
10317.000068187.31503	9.24066
10317.000068854.26480	16.67853
10317.000058744.26478	16.09046
10317.000004144.2907	12.892520000000001
10317.000005025.2907	9.13883
10317.000005802.2923	10.13237
10317.000051569.7852	16.09153
10317.000027275.3022	15.13282
10317.000032618.25370	3.69026
10317.000001531.2948	14.349549999999999
10317.000047654.25370	12.19484
10317.000038069.25501	13.09876
10317.000058523.50470	13.613569999999998
10317.000063131.31503	10.553599999999998
10317.000091104.52698	10.481460000000002
10317.000036068.3099	15.980500000000003
10317.000038480.3516	18.17448
10317.000022499.3018	7.356590000000001
10317.000017357.2921	12.118660000000002
10317.000069640.26478	17.58808
10317.000046437.25853	16.73978
10317.000022405.45578	15.871389999999998
10317.000001270.2907	10.61065
10317.000075986.62401	14.50571
10317.000028208.3516	18.47853
10317.000039661.25862	15.94289
10317.000047598.7852	12.41331
10317.000066601.25862	17.611539999999998
10317.000010873.2932	12.91771
10317.000048260.26481	20.029190000000003
10317.000066878.25498	13.248420000000001
10317.000071609.41931	18.804570000000002
10317.000073283.33800	17.5202
10317.000069612.42299	5.299950000000001
10317.000089663.54638	16.18446
10317.000010566.3098	12.403840000000002
10317.000052454.7852	11.28876
10317.000093115.52698	17.661289999999997
10317.000010914.2909	9.76635
10317.000020574.2988	10.12416
10317.000098912.56187	16.541590000000003
10317.000015697.32954	8.944479999999999
10317.000070836.50470	9.35369
10317.000066665.26478	16.14734
10317.000027824.25853	14.15939
10317.000084519.42298	19.3891
10317.000100347.56079	13.37818
10317.000026519.3022	12.430689999999998
10317.000075876.53379	19.53866
10317.000069177.25862	10.985919999999997
10317.000001352.2909	12.248809999999997
10317.000031473.2982	9.257769999999999
10317.000068034.26480	16.436339999999998
10317.000009236.2907	14.91283
10317.000001827.2946	14.08529
10317.000001184.2905	18.95055
10317.000035427.7852	8.38045
10317.000012382.2913	9.35847
10317.000097839.54638	18.45515
10317.000013434.3022	19.09371
10317.000007052.2907	7.063630000000001
10317.000076701.51570	11.99774
10317.000011134.2911	9.625229999999998
10317.000041995.3516	12.531820000000002
10317.000046644.4033	13.942329999999998
10317.000066832.26480	4.37286
10317.000007310.32954	11.577929999999999
10317.000099170.56079	20.16161
10317.000073327.50470	9.846689999999999
10317.000013061.2932	13.51714
10317.000012469.26485	22.14447
10317.000054291.26478	8.16887
10317.000089982.51570	13.40486
10317.000010179.2909	10.79449
10317.000028955.3022	14.221139999999998
10317.000071423.30606	12.67149
10317.000005168.2248	17.20608
10317.000082925.48742	16.23605
10317.000028811.3022	14.324519999999998
10317.000034241.3099	14.76272
10317.000030476.4491	13.772549999999997
10317.000067447.26479	20.01362
10317.000039830.3516	13.94051
10317.000002132.2946	15.029089999999998
10317.000007761.2926	9.06534
10317.000009195.2932	17.34926
10317.000014077.2913	18.22456
10317.000066744.25862	21.00944
10317.000071586.53379	21.36978
10317.000049983.26531	15.88937
10317.000092757.54638	15.267430000000001
10317.000006060.2919	14.493949999999998
10317.000010562.3018	13.20874
10317.000015347.2919	12.125600000000002
10317.000014810.3020	4.0244599999999995
10317.000010181.2909	17.72878
10317.000001545.2948	11.64031
10317.000084364.42298	15.8759
10317.000010418.26483	6.787929999999999
10317.000020095.2988	19.237689999999997
10317.000012551.26483	4.63921
10317.000022636.3018	12.44216
10317.000044534.31503	15.723319999999998
10317.000046382.4491	15.426559999999998
10317.000046170.25501	13.051540000000003
10317.000033084.3516	20.525949999999995
10317.000032916.4491	20.06963
10317.000030082.2982	18.61141
10317.000012011.2932	15.134509999999999
10317.000036123.3099	13.51438
10317.000033042.3516	20.688679999999998
10317.000065842.25498	20.619209999999995
10317.000004249.2923	13.186009999999998
10317.000031004.2982	8.10561
10317.000018352.2988	14.560540000000001
10317.000026632.2982	16.23185
10317.000021948.48742	9.22212
10317.000016171.2923	21.93824
10317.000003222.2946	15.19346
10317.000013982.2911	20.03151
10317.000010343.32954	16.369590000000002
10317.000036930.25501	18.25235
10317.000082562.41931	14.014370000000001
10317.000067794.26479	17.56993
10317.000046245.4583	15.327559999999998
10317.000022036.3099	13.059280000000001
10317.000093082.52698	15.185490000000001
10317.000046274.7852	12.077099999999998
10317.000001527.3516	18.894459999999995
10317.000031014.2982	17.921319999999998
10317.000014340.2917	10.17031
10317.000092927.54638	17.63844
10317.000030379.2982	15.295589999999999
10317.000099178.56079	11.13879
10317.000065481.41931	7.099189999999999
10317.000065583.45578	11.9315
10317.000002420.2932	7.610780000000001
10317.000012964.2932	10.56014
10317.000038020.25498	16.55153
10317.000046132.26531	18.13427
10317.000073937.50470	8.10685
10317.000005697.2907	17.795490000000004
10317.000066899.31503	6.80692
10317.000028896.3020	17.81168
10317.000030609.32981	19.282040000000002
10317.000066448.25853	7.861670000000001
10317.000069043.26480	7.490819999999999
10317.000036872.3516	15.792019999999997
10317.000092712.62401	18.03306
10317.000067863.26479	16.57641
10317.000087047.62401	7.07085
10317.000052266.7852	12.434230000000003
10317.000029597.2982	15.44271
10317.000012619.32954	8.33833
10317.000002833.2948	14.597640000000002
10317.000097314.56079	15.32857
10317.000102643.56079	5.6420200000000005
10317.000076219.41931	7.049759999999998
10317.000062991.25853	12.495980000000001
10317.000001205.2946	14.38884
10317.000016684.2921	16.3106
10317.000073834.45578	12.263240000000001
10317.000043125.4016	20.59254
10317.000042889.31503	11.885700000000002
10317.000001621.2907	13.0804
10317.000030380.32981	16.377390000000002
10317.000026130.3099	11.532160000000001
10317.000082813.48742	10.868549999999999
10317.000071522.51570	20.73543
10317.000052063.7852	15.862559999999998
10317.000065543.25862	16.680149999999998
10317.000002885.2948	17.04028
10317.000090191.56079	10.86192
10317.000035481.26481	22.5239
10317.000017363.25370	11.372679999999999
10317.000063326.26480	4.98451
10317.000013222.2911	13.28116
10317.000029221.3099	18.3617
10317.000053465.25853	18.52561
10317.000015591.2919	14.70813
10317.000065331.25853	19.21786
10317.000072600.50470	9.98408
10317.000043134.25501	14.47126
10317.000016401.2921	11.58437
10317.000050475.46739	16.62248
10317.000031493.3516	12.51249
10317.000027291.3020	8.61531
10317.000071605.41931	19.034750000000003
10317.000042590.7852	17.32443
10317.000003214.2948	12.5179
10317.000092647.56079	8.687700000000001
10317.000098771.56187	17.36663
10317.000011031.2923	15.27919
10317.000066650.33800	9.889509999999998
10317.000051999.7852	11.49563
10317.000082580.42298	5.93376
10317.000023478.3018	17.67836
10317.000035769.25501	22.48513
10317.000036856.3099	15.870920000000003
10317.000076308.51570	18.464239999999997
10317.000039810.26484	16.625239999999998
10317.000084527.42298	17.76908
10317.000047229.7852	12.45603
10317.000069365.31503	19.48807
10317.000028430.25862	18.81981
10317.000049904.26481	9.905069999999998
10317.000050529.46739	19.73222
10317.000073420.48742	7.523669999999999
10317.000023879.2988	16.40042
10317.000007305.26483	15.298110000000001
10317.000014942.48742	13.7159
10317.000017269.2926	17.089039999999997
10317.000099169.56079	8.82623
10317.000031369.3516	22.71852
10317.000011233.4021	14.975679999999997
10317.000101092.62401	8.606020000000001
10317.000014990.2913	15.12404
10317.000001930.2932	14.888620000000001
10317.000012913.2917	13.169609999999999
10317.000018415.2988	12.583079999999999
10317.000023330.3020	6.29303
10317.000028368.3099	10.03071
10317.000039511.25370	13.751
10317.000038489.4021	3.2901499999999997
10317.000039629.26479	20.59051
10317.000062089.26531	14.41612
10317.000009093.2907	6.785379999999999
10317.000001464.3018	12.36739
10317.000083064.48742	14.95422
10317.000101311.56079	11.519939999999998
10317.000074555.41931	15.21039
10317.000067613.26479	15.50856
10317.000084378.42298	16.09467
10317.000010761.2932	19.384030000000003
10317.000001565.2905	12.603860000000001
10317.000068201.31503	11.83492
10317.000101319.56079	14.718860000000001
10317.000005262.2960	14.247950000000001
10317.000030991.2982	8.414670000000001
10317.000007319.26483	25.144819999999996
10317.000015902.2988	12.11101
10317.000091084.52698	12.01572
10317.000052245.25501	8.09559
10317.000005717.2907	6.600569999999999
10317.000047216.25501	15.18565
10317.000023175.3020	5.3727599999999995
10317.000004747.2905	14.55593
10317.000101059.56187	11.327600000000002
10317.000074246.41931	12.30642
10317.000052001.7852	11.217509999999999
10317.000028611.25501	9.93768
10317.000002475.2946	10.64326
10317.000001333.2948	8.535300000000001
10317.000068270.26478	14.409130000000001
10317.000032727.56079	4.574739999999999
10317.000042645.26481	18.03402
10317.000051093.25501	9.02239
10317.000020461.3020	9.813370000000003
10317.000003837.2919	13.44384
10317.000030743.3099	13.19894
10317.000073883.48742	21.124769999999998
10317.000068259.30606	16.5304
10317.000074318.42299	20.165549999999996
10317.000090158.48742	12.45851
10317.000027703.4583	13.20233
10317.000014873.2917	8.75767
10317.000007745.2907	16.537699999999997
10317.000052344.26531	11.173860000000001
10317.000093405.52698	14.727799999999998
10317.000049239.4491	16.76185
10317.000020707.3020	6.893129999999999
10317.000100476.56079	16.13523
10317.000036151.3098	14.478270000000002
10317.000098032.54638	13.71417
10317.000076404.54638	17.99682
10317.000016233.2921	21.22605
10317.000017101.3020	19.7731
10317.000101035.54638	10.049489999999999
10317.000101087.56187	16.317259999999997
10317.000001939.2946	12.55595
10317.000043227.4016	21.382109999999997
10317.000004811.2946	11.79221
10317.000046186.7852	17.68469
10317.000050360.46739	10.02589
10317.000032872.26484	18.19596
10317.000069366.31503	11.84747
10317.000051201.4583	14.108100000000002
10317.000068010.26479	13.89942
10317.000097246.54638	8.09214
10317.000046669.4033	16.67049
10317.000072570.50470	9.0115
10317.000066473.25853	4.816659999999999
10317.000029400.3022	17.840219999999995
10317.000091098.52698	21.46682
10317.000023913.4583	4.86571
10317.000046234.25501	11.2906
10317.000030264.2982	12.110360000000002
10317.000007053.2907	7.3642
10317.000012037.2932	19.589940000000002
10317.000027868.2982	18.46309
10317.000065813.25498	18.10568
10317.000012511.26485	7.9107400000000005
10317.000068002.26479	11.321549999999998
10317.000067766.26479	10.77667
10317.000039525.25370	7.583130000000001
10317.000058357.25370	16.93824
10317.000017318.3020	7.3983
10317.000004903.2905	4.94168
10317.000031501.26484	13.58282
10317.000044557.4016	16.505259999999996
10317.000046395.25853	13.42927
10317.000005558.2960	6.69559
10317.000099025.56187	9.65595
10317.000014564.26484	15.088180000000001
10317.000014671.50470	8.293690000000002
10317.000012988.2911	9.53712
10317.000100376.56079	19.060769999999998
10317.000007520.26483	10.175770000000002
10317.000041767.4016	9.370849999999999
10317.000002568.2905	8.97286
10317.000038346.26484	15.793399999999998
10317.000022638.3018	11.21264
10317.000009541.2909	16.00561
10317.000047813.7852	14.268139999999999
10317.000063132.25498	17.22795
10317.000054309.7852	10.816080000000003
10317.000039907.3516	20.301919999999996
10317.000012211.2932	11.91438
10317.000002689.2948	17.50864
10317.000067747.26479	11.8662
10317.000013029.2988	14.186799999999998
10317.000016685.2921	13.83906
10317.000042693.4016	9.191749999999999
10317.000050337.25853	8.996820000000001
10317.000053439.7852	13.077949999999998
10317.000049762.4491	15.472370000000002
10317.000082928.48742	18.21398
10317.000023515.7852	9.11292
10317.000022986.3018	14.537489999999998
10317.000051272.26478	6.267829999999998
10317.000032721.3516	12.469100000000001
10317.000068708.53379	10.89892
10317.000030255.7852	14.339089999999999
10317.000072041.50470	10.8581
10317.000001174.2948	8.657689999999999
10317.000008200.2907	24.35228
10317.000046619.4033	5.936259999999999
10317.000021526.3020	13.25208
10317.000066852.26480	6.883529999999999
10317.000038345.32981	20.74466
10317.000006743.2960	20.006629999999998
10317.000001362.2948	18.33703
10317.000031321.3099	7.77806
10317.000041754.4016	15.975310000000002
10317.000058777.25862	19.336839999999995
10317.000067527.26479	12.45721
10317.000032745.4016	14.391670000000001
10317.000007760.4021	10.25202
10317.000017654.3020	15.298399999999997
10317.000086663.51570	18.22363
10317.000031276.3099	14.959029999999998
10317.000012698.32954	8.68282
10317.000046396.25853	12.68204
10317.000022905.3098	19.397380000000002
10317.000023118.3018	8.694730000000002
10317.000028647.3022	13.06955
10317.000033356.32981	21.965690000000002
10317.000103626.62401	8.82826
10317.000011036.2932	14.90351
10317.000039838.3098	15.942139999999997
10317.000022250.3020	12.55009
10317.000102654.56187	18.411360000000002
10317.000001059.2948	14.5728
10317.000030083.2982	15.709679999999997
10317.000097498.56187	9.42942
